,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,state,time
25406,-36.656,148.123,low,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,72,6.0NRT,298.3,39.7,D,Victoria,2020-01
25407,-36.66,148.141,low,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,49,6.0NRT,297.6,28.6,D,Victoria,2020-01
25408,-36.609,147.827,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,90,6.0NRT,301.9,90.7,D,Victoria,2020-01
25409,-36.612,147.843,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,99,6.0NRT,303.0,165.5,D,Victoria,2020-01
25410,-36.616,147.863,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,90,6.0NRT,301.8,89.6,D,Victoria,2020-01
25411,-36.684,148.205,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,78,6.0NRT,300.0,48.3,D,New South Wales,2020-01
25412,-36.635,147.899,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,46,6.0NRT,302.2,42.6,D,Victoria,2020-01
25413,-36.639,147.918,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,24,6.0NRT,301.0,33.0,D,Victoria,2020-01
25414,-36.695,148.202,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,98,6.0NRT,304.2,142.4,D,New South Wales,2020-01
25415,-36.699,148.22,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,89,6.0NRT,301.2,80.6,D,New South Wales,2020-01
25416,-36.71,148.217,low,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,83,6.0NRT,299.0,61.6,D,New South Wales,2020-01
25417,-36.673,147.861,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,79,6.0NRT,306.9,77.6,D,Victoria,2020-01
25418,-36.684,147.914,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,36,6.0NRT,301.8,49.0,D,Victoria,2020-01
25419,-36.68,147.836,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,72,6.0NRT,303.4,34.1,D,Victoria,2020-01
25420,-36.684,147.856,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,312.0,253.2,D,Victoria,2020-01
25421,-36.688,147.873,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,65,6.0NRT,307.7,65.8,D,Victoria,2020-01
25422,-36.695,147.85,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,308.4,217.8,D,Victoria,2020-01
25423,-36.699,147.869,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,322.2,1410.6,D,Victoria,2020-01
25424,-36.702,147.887,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,309.8,742.0,D,Victoria,2020-01
25425,-36.706,147.905,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,65,6.0NRT,301.4,28.9,D,Victoria,2020-01
25426,-36.71,147.924,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,20,6.0NRT,300.1,19.5,D,Victoria,2020-01
25427,-36.714,147.943,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,81,6.0NRT,300.8,54.9,D,Victoria,2020-01
25428,-36.71,147.866,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,89,6.0NRT,303.6,81.3,D,Victoria,2020-01
25429,-36.838,148.337,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,68,6.0NRT,305.5,24.3,D,New South Wales,2020-01
25430,-36.841,148.353,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,92,6.0NRT,306.8,88.9,D,New South Wales,2020-01
25431,-36.844,148.369,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,82,6.0NRT,303.1,46.7,D,New South Wales,2020-01
25432,-36.849,148.332,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,95,6.0NRT,308.8,106.6,D,New South Wales,2020-01
25433,-36.852,148.35,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,321.5,535.7,D,New South Wales,2020-01
25434,-36.855,148.366,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,96,6.0NRT,305.5,112.2,D,New South Wales,2020-01
25435,-36.841,148.347,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,65,6.0NRT,306.3,30.1,D,New South Wales,2020-01
25436,-36.844,148.363,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,89,6.0NRT,305.3,70.4,D,New South Wales,2020-01
25437,-36.848,148.326,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,55,6.0NRT,306.5,27.7,D,New South Wales,2020-01
25438,-36.852,148.343,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,317.9,390.7,D,New South Wales,2020-01
25439,-36.855,148.36,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,312.4,328.8,D,New South Wales,2020-01
25440,-36.863,148.339,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,93,6.0NRT,306.7,92.0,D,Victoria,2020-01
25441,-36.866,148.357,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,86,6.0NRT,303.2,59.9,D,Victoria,2020-01
25442,-36.898,148.346,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,45,6.0NRT,302.9,15.6,D,Victoria,2020-01
25443,-36.954,148.271,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,95,6.0NRT,306.9,103.1,D,Victoria,2020-01
25444,-36.957,148.287,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,79,6.0NRT,304.9,38.2,D,Victoria,2020-01
25445,-36.961,148.25,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,33,6.0NRT,305.7,17.6,D,Victoria,2020-01
25446,-36.965,148.267,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,94,6.0NRT,308.9,97.9,D,Victoria,2020-01
25447,-36.976,148.263,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,94,6.0NRT,308.8,91.8,D,Victoria,2020-01
25448,-36.979,148.28,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,90,6.0NRT,308.7,70.5,D,Victoria,2020-01
25449,-37.032,148.317,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,82,6.0NRT,306.7,73.4,D,Victoria,2020-01
25450,-37.032,148.311,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,81,6.0NRT,309.7,61.8,D,Victoria,2020-01
25451,-37.043,148.307,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,42,6.0NRT,309.6,31.8,D,Victoria,2020-01
25452,-37.03,148.183,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,315.0,580.9,D,Victoria,2020-01
25453,-37.034,148.203,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,308.8,357.7,D,Victoria,2020-01
25454,-37.024,148.094,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,23,6.0NRT,305.6,17.2,D,Victoria,2020-01
25455,-37.027,148.112,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,310.2,159.4,D,Victoria,2020-01
25456,-37.031,148.129,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,90,6.0NRT,309.9,67.6,D,Victoria,2020-01
25457,-37.034,148.145,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,320.3,442.5,D,Victoria,2020-01
25458,-37.037,148.161,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,312.4,224.2,D,Victoria,2020-01
25459,-37.041,148.18,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,312.2,549.2,D,Victoria,2020-01
25460,-37.044,148.198,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,311.4,601.5,D,Victoria,2020-01
25461,-37.048,148.216,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,305.3,156.0,D,Victoria,2020-01
25462,-37.051,148.233,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,57,6.0NRT,304.7,17.8,D,Victoria,2020-01
25463,-37.035,148.089,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,46,6.0NRT,307.5,38.7,D,Victoria,2020-01
25464,-37.038,148.106,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,76,6.0NRT,310.0,52.5,D,Victoria,2020-01
25465,-37.045,148.141,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,315.1,607.8,D,Victoria,2020-01
25466,-37.048,148.158,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,310.5,362.5,D,Victoria,2020-01
25467,-37.055,148.193,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,83,6.0NRT,306.5,36.9,D,Victoria,2020-01
25468,-37.059,148.213,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,47,6.0NRT,305.3,12.2,D,Victoria,2020-01
25469,-37.062,148.23,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,88,6.0NRT,305.7,57.1,D,Victoria,2020-01
25470,-37.065,148.246,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,97,6.0NRT,306.6,111.2,D,Victoria,2020-01
25471,-37.266,149.292,moderate,1.4,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,58,6.0NRT,303.9,10.5,D,Victoria,2020-01
25472,-37.268,149.306,moderate,1.4,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,72,6.0NRT,304.6,19.6,D,Victoria,2020-01
25473,-36.771,146.734,moderate,1.9,1.4,2020-01-03,1970-01-01 00:00:00.000002345,T,69,6.0NRT,302.5,42.4,D,Victoria,2020-01
25474,-36.776,146.759,moderate,1.9,1.4,2020-01-03,1970-01-01 00:00:00.000002345,T,87,6.0NRT,302.2,94.0,D,Victoria,2020-01
25475,-37.276,149.289,moderate,1.4,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,78,6.0NRT,304.5,25.9,D,Victoria,2020-01
25476,-37.279,149.304,moderate,1.4,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,91,6.0NRT,306.6,64.2,D,Victoria,2020-01
25477,-37.281,149.317,moderate,1.3,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,82,6.0NRT,305.4,33.0,D,Victoria,2020-01
25478,-37.054,148.068,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,89,6.0NRT,308.4,72.0,D,Victoria,2020-01
25479,-37.057,148.084,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,79,6.0NRT,310.3,55.0,D,Victoria,2020-01
25480,-37.06,148.1,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,42,6.0NRT,310.9,21.4,D,Victoria,2020-01
25481,-37.286,149.285,moderate,1.4,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,87,6.0NRT,305.1,47.2,D,Victoria,2020-01
25482,-37.289,149.3,moderate,1.4,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,96,6.0NRT,305.9,90.8,D,Victoria,2020-01
25483,-37.065,148.064,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,82,6.0NRT,305.8,67.6,D,Victoria,2020-01
25484,-37.068,148.08,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,94,6.0NRT,310.1,94.7,D,Victoria,2020-01
25485,-37.18,148.604,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,40,6.0NRT,302.0,16.3,D,Victoria,2020-01
25486,-37.067,148.075,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,82,6.0NRT,308.9,77.9,D,Victoria,2020-01
25487,-37.182,148.598,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,78,6.0NRT,302.8,32.5,D,Victoria,2020-01
25488,-37.391,149.696,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,61,6.0NRT,304.0,17.2,D,New South Wales,2020-01
25489,-36.943,147.351,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,37,6.0NRT,302.7,20.3,D,Victoria,2020-01
25490,-36.947,147.37,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,38,6.0NRT,302.9,26.1,D,Victoria,2020-01
25491,-37.089,148.071,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,305.7,195.5,D,Victoria,2020-01
25492,-37.093,148.088,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,307.2,162.7,D,Victoria,2020-01
25493,-37.15,148.376,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,39,6.0NRT,300.3,18.9,D,Victoria,2020-01
25494,-37.176,148.509,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,63,6.0NRT,302.7,17.5,D,Victoria,2020-01
25495,-37.179,148.527,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,64,6.0NRT,304.3,17.6,D,Victoria,2020-01
25496,-37.193,148.596,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,69,6.0NRT,303.8,21.3,D,Victoria,2020-01
25497,-37.211,148.691,low,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,64,6.0NRT,299.8,20.3,D,Victoria,2020-01
25498,-37.401,149.693,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,73,6.0NRT,303.7,29.8,D,Victoria,2020-01
25499,-36.946,147.308,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,98,6.0NRT,307.1,151.1,D,Victoria,2020-01
25500,-36.954,147.346,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,78,6.0NRT,306.7,95.6,D,Victoria,2020-01
25501,-36.958,147.364,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,315.0,892.3,D,Victoria,2020-01
25502,-36.962,147.385,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,313.5,516.4,D,Victoria,2020-01
25503,-36.966,147.403,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,313.0,365.7,D,Victoria,2020-01
25504,-37.103,148.083,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,27,6.0NRT,304.2,28.2,D,Victoria,2020-01
25505,-37.107,148.1,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,70,6.0NRT,306.0,35.8,D,Victoria,2020-01
25506,-36.957,147.302,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,99,6.0NRT,306.0,160.9,D,Victoria,2020-01
25507,-36.961,147.321,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,55,6.0NRT,305.9,50.3,D,Victoria,2020-01
25508,-36.969,147.359,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,308.2,160.3,D,Victoria,2020-01
25509,-36.973,147.378,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,320.9,1671.9,D,Victoria,2020-01
25510,-36.977,147.397,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,330.8,2311.4,D,Victoria,2020-01
25511,-36.981,147.416,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,324.1,1793.6,D,Victoria,2020-01
25512,-36.985,147.436,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,308.0,319.4,D,Victoria,2020-01
25513,-37.114,148.079,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,98,6.0NRT,307.6,136.1,D,Victoria,2020-01
25514,-37.118,148.096,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,312.2,396.5,D,Victoria,2020-01
25515,-37.121,148.113,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,82,6.0NRT,308.5,30.5,D,Victoria,2020-01
25516,-37.175,148.387,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,84,6.0NRT,303.9,59.6,D,Victoria,2020-01
25517,-37.182,148.422,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,77,6.0NRT,303.0,40.0,D,Victoria,2020-01
25518,-37.419,149.673,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,53,6.0NRT,303.4,14.9,D,Victoria,2020-01
25519,-36.965,147.281,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,79,6.0NRT,304.5,63.4,D,Victoria,2020-01
25520,-36.981,147.357,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,60,6.0NRT,307.3,61.6,D,Victoria,2020-01
25521,-36.985,147.375,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,308.9,262.0,D,Victoria,2020-01
25522,-36.988,147.393,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,98,6.0NRT,301.3,139.7,D,Victoria,2020-01
25523,-36.992,147.411,low,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,92,6.0NRT,298.8,92.5,D,Victoria,2020-01
25524,-37.125,148.076,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,306.6,168.6,D,Victoria,2020-01
25525,-37.129,148.093,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,85,6.0NRT,306.8,78.9,D,Victoria,2020-01
25526,-37.185,148.382,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,95,6.0NRT,300.8,101.5,D,Victoria,2020-01
25527,-37.189,148.4,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,39,6.0NRT,300.1,20.8,D,Victoria,2020-01
25528,-37.192,148.417,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,26,6.0NRT,302.4,16.3,D,Victoria,2020-01
25529,-37.408,149.555,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,70,6.0NRT,307.5,28.7,D,Victoria,2020-01
25530,-37.41,149.569,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,84,6.0NRT,306.7,34.8,D,Victoria,2020-01
25531,-36.977,147.278,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,80,6.0NRT,305.1,64.0,D,Victoria,2020-01
25532,-36.997,147.374,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,316.1,379.5,D,Victoria,2020-01
25533,-37.0,147.391,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,322.7,761.2,D,Victoria,2020-01
25534,-37.004,147.407,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,77,6.0NRT,307.5,103.8,D,Victoria,2020-01
25535,-37.094,147.856,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,60,6.0NRT,304.4,22.1,D,Victoria,2020-01
25536,-37.097,147.875,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,94,6.0NRT,305.6,98.2,D,Victoria,2020-01
25537,-37.101,147.894,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,92,6.0NRT,304.5,85.4,D,Victoria,2020-01
25538,-37.136,148.073,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,89,6.0NRT,303.2,74.1,D,Victoria,2020-01
25539,-37.14,148.09,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,99,6.0NRT,307.3,145.1,D,Victoria,2020-01
25540,-37.257,148.694,moderate,1.5,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,32,6.0NRT,300.6,17.3,D,Victoria,2020-01
25541,-37.418,149.552,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,39,6.0NRT,307.3,17.6,D,Victoria,2020-01
25542,-37.452,149.739,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,54,6.0NRT,303.4,21.1,D,Victoria,2020-01
25543,-37.454,149.753,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,66,6.0NRT,303.9,21.1,D,Victoria,2020-01
25544,-36.996,147.312,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,75,6.0NRT,307.4,79.7,D,Victoria,2020-01
25545,-37.008,147.37,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,59,6.0NRT,308.9,59.8,D,Victoria,2020-01
25546,-37.012,147.388,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,322.1,645.0,D,Victoria,2020-01
25547,-37.015,147.405,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,324.0,990.9,D,Victoria,2020-01
25548,-37.019,147.424,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,310.2,246.8,D,Victoria,2020-01
25549,-37.108,147.871,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,73,6.0NRT,304.2,32.1,D,Victoria,2020-01
25550,-37.116,147.911,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,81,6.0NRT,300.3,46.4,D,Victoria,2020-01
25551,-37.151,148.086,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,99,6.0NRT,305.7,144.4,D,Victoria,2020-01
25552,-37.154,148.103,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,310.9,207.8,D,Victoria,2020-01
25553,-37.157,148.118,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,70,6.0NRT,309.2,40.9,D,Victoria,2020-01
25554,-37.175,148.208,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,86,6.0NRT,302.5,50.9,D,Victoria,2020-01
25555,-37.412,149.46,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,84,6.0NRT,306.8,37.1,D,Victoria,2020-01
25556,-37.414,149.475,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,32,6.0NRT,305.4,10.3,D,Victoria,2020-01
25557,-37.417,149.49,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,82,6.0NRT,306.6,31.5,D,Victoria,2020-01
25558,-37.42,149.504,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,89,6.0NRT,307.5,50.0,D,Victoria,2020-01
25559,-37.428,149.549,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,89,6.0NRT,307.7,48.9,D,Victoria,2020-01
25560,-37.459,149.722,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,41,6.0NRT,303.5,9.8,D,Victoria,2020-01
25561,-37.467,149.765,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,52,6.0NRT,304.0,22.1,D,Victoria,2020-01
25562,-37.47,149.779,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,70,6.0NRT,304.7,25.5,D,Victoria,2020-01
25563,-37.472,149.793,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,47,6.0NRT,304.6,19.3,D,Victoria,2020-01
25564,-37.475,149.807,moderate,1.3,1.1,2020-01-03,1970-01-01 00:00:00.000002345,T,41,6.0NRT,303.8,10.1,D,Victoria,2020-01
25565,-36.88,146.686,moderate,1.9,1.4,2020-01-03,1970-01-01 00:00:00.000002345,T,70,6.0NRT,301.1,41.3,D,Victoria,2020-01
25566,-37.008,147.307,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,21,6.0NRT,302.1,47.2,D,Victoria,2020-01
25567,-37.012,147.327,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,72,6.0NRT,306.6,74.3,D,Victoria,2020-01
25568,-37.019,147.365,moderate,1.8,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,314.4,291.5,D,Victoria,2020-01
25569,-37.023,147.384,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,341.9,3592.8,D,Victoria,2020-01
25570,-37.027,147.403,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,348.3,3585.1,D,Victoria,2020-01
25571,-37.031,147.422,moderate,1.7,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,318.4,1655.2,D,Victoria,2020-01
25572,-37.12,147.868,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,55,6.0NRT,302.8,31.8,D,Victoria,2020-01
25573,-37.123,147.887,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,58,6.0NRT,301.7,40.7,D,Victoria,2020-01
25574,-37.127,147.907,moderate,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,95,6.0NRT,301.4,108.8,D,Victoria,2020-01
25575,-37.131,147.925,low,1.6,1.3,2020-01-03,1970-01-01 00:00:00.000002345,T,43,6.0NRT,299.0,32.3,D,Victoria,2020-01
25576,-37.165,148.099,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,305.4,166.1,D,Victoria,2020-01
25577,-37.168,148.114,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,311.8,571.2,D,Victoria,2020-01
25578,-37.171,148.131,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,100,6.0NRT,309.7,428.3,D,Victoria,2020-01
25579,-37.182,148.188,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,89,6.0NRT,301.5,60.6,D,Victoria,2020-01
25580,-37.186,148.205,moderate,1.6,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,92,6.0NRT,302.6,80.9,D,Victoria,2020-01
25581,-37.29,148.752,moderate,1.4,1.2,2020-01-03,1970-01-01 00:00:00.000002345,T,28,6.0NRT,300.7,22.5,D,Victoria,2020-01
