,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,radiative_power,daynight,state
2316,3794,14500,14500,-12.801,142.391,low,3.0,1.6,2020-01-01,340,A,84,6.0NRT,291.1,112.8,D,Queensland
2317,4588,31385,31385,-32.673,150.889,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,297.9,19.7,N,New South Wales
2318,1714,2631,2631,-31.422,151.799,low,2.7,1.6,2019-12-29,1540,A,91,6.0NRT,294.7,56.3,N,New South Wales
2319,1604,18707,18707,-36.31,147.96,moderate,1.1,1.0,2020-01-02,415,A,48,6.0NRT,300.2,13.8,D,Victoria
2320,2468,30615,30615,-36.902,146.9,very low,1.6,1.2,2020-01-04,1325,T,99,6.0NRT,279.2,54.9,N,Victoria
2321,1027,7817,7817,-35.52,147.994,very high,1.1,1.1,2019-12-30,1310,T,100,6.0NRT,327.2,1207.3,N,New South Wales
2322,4329,19150,19150,-32.028,135.807,very high,2.6,1.5,2020-01-02,415,A,81,6.0NRT,329.2,68.4,D,South Australia
2323,858,850,850,-28.626,128.566,high,2.8,1.6,2019-12-29,440,A,46,6.0NRT,315.9,189.0,D,Western Australia
2324,511,22234,22234,-35.827,148.651,moderate,3.4,1.7,2020-01-03,320,A,58,6.0NRT,300.6,140.3,D,New South Wales
2325,3204,5798,5798,-37.541,148.191,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,301.4,0.0,N,Victoria
2326,4346,10637,10637,-34.278,150.349,high,1.1,1.0,2019-12-31,10,T,75,6.0NRT,310.2,26.0,D,New South Wales
2327,3568,22998,22998,-41.566,147.813,very low,1.5,1.2,2020-01-03,1245,T,46,6.0NRT,276.2,17.5,N,Tasmania
2328,3587,10580,10580,-34.08,150.052,high,1.0,1.0,2019-12-31,10,T,83,6.0NRT,312.2,27.9,D,New South Wales
2329,1805,28303,28303,-36.008,148.317,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,333.0,372.8,D,New South Wales
2330,610,2471,2471,-28.364,129.433,moderate,1.0,1.0,2019-12-29,1405,T,34,6.0NRT,301.9,5.6,N,South Australia
2331,1243,16864,16864,-32.469,121.963,low,1.0,1.0,2020-01-01,1435,T,100,6.0NRT,298.6,22.9,N,Western Australia
2332,3984,2389,2389,-28.783,128.659,moderate,1.0,1.0,2019-12-29,1405,T,100,6.0NRT,303.7,22.1,N,Western Australia
2333,42,5394,5394,-37.675,148.15,very high,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,353.7,0.0,N,Victoria
2334,3918,5386,5386,-37.659,148.247,very low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,288.4,0.0,N,Victoria
2335,1386,27762,27762,-36.352,148.289,moderate,1.0,1.0,2020-01-04,400,A,92,6.0NRT,301.2,51.3,D,New South Wales
2336,3799,29013,29013,-35.502,148.126,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,400.1,0.0,D,New South Wales
2337,521,11432,11432,-41.675,148.017,very low,1.2,1.1,2019-12-31,425,A,54,6.0NRT,286.4,21.2,D,Tasmania
2338,2529,30520,30520,-37.141,149.536,very low,2.2,1.4,2020-01-04,1325,T,100,6.0NRT,279.3,514.0,N,New South Wales
2339,2898,21550,21550,-37.724,149.275,low,1.1,1.0,2020-01-02,1520,A,100,6.0NRT,291.0,32.4,N,Victoria
2340,3661,32312,32312,-37.203,149.821,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,281.2,0.0,N,New South Wales
2341,414,22502,22502,-35.95,136.794,moderate,1.1,1.0,2020-01-03,500,A,100,6.0NRT,307.8,0.0,D,South Australia
2342,868,26855,26855,-37.083,147.069,low,1.1,1.0,2020-01-04,400,A,70,6.0NRT,295.9,26.0,D,Victoria
2343,1716,22138,22138,-37.232,146.519,low,4.7,2.0,2020-01-03,320,A,71,6.0NRT,297.9,97.9,D,Victoria
2344,3645,1576,1576,-35.353,147.84,low,2.4,1.5,2019-12-29,1225,T,24,6.0NRT,293.7,20.2,N,New South Wales
2345,2157,33508,33508,-34.289,149.949,low,1.7,1.3,2020-01-05,30,T,93,6.0NRT,295.8,111.7,D,New South Wales
2346,3618,11762,11762,-32.589,150.609,high,2.7,1.6,2019-12-31,430,A,86,6.0NRT,311.5,119.9,D,New South Wales
2347,577,1118,1118,-34.346,118.164,high,1.3,1.1,2019-12-29,620,A,100,6.0NRT,316.8,101.4,D,Western Australia
2348,1362,27576,27576,-36.27,149.545,high,1.0,1.0,2020-01-04,400,A,85,6.0NRT,312.4,28.5,D,New South Wales
2349,4145,17161,17161,-37.676,148.093,very low,2.8,1.6,2020-01-01,1435,A,100,6.0NRT,285.7,93.3,N,Victoria
2350,1648,28074,28074,-35.972,149.509,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,311.4,140.6,D,New South Wales
2351,4120,10722,10722,-34.858,150.243,high,1.1,1.0,2019-12-31,10,T,100,6.0NRT,319.5,227.0,D,New South Wales
2352,2524,6935,6935,-36.374,149.683,very low,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,281.7,393.5,N,New South Wales
2353,384,26240,26240,-37.644,147.542,moderate,1.0,1.0,2020-01-04,400,A,100,6.0NRT,309.2,224.3,D,Victoria
2354,1997,17009,17009,-22.442,117.723,very low,1.2,1.1,2020-01-01,1440,T,42,6.0NRT,282.0,7.0,N,Western Australia
2355,143,6594,6594,-37.277,147.927,low,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,296.8,24.0,N,Victoria
2356,1702,15898,15898,-36.48,147.727,very low,1.0,1.0,2020-01-01,1255,T,12,6.0NRT,286.2,5.2,N,Victoria
2357,2772,28565,28565,-35.874,148.67,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,312.4,376.6,D,New South Wales
2358,3405,20888,20888,-35.884,147.501,low,1.0,1.0,2020-01-02,1515,A,53,6.0NRT,296.9,24.1,N,New South Wales
2359,3874,19980,19980,-30.991,123.734,very high,1.4,1.2,2020-01-02,555,A,100,6.0NRT,322.1,315.7,D,Western Australia
2360,469,8170,8170,-33.001,150.184,low,1.6,1.2,2019-12-30,1310,T,100,6.0NRT,299.8,46.2,N,New South Wales
2361,1291,19432,19432,-32.802,124.244,high,1.4,1.2,2020-01-02,555,A,83,6.0NRT,310.5,28.8,D,Western Australia
2362,3887,33648,33648,-33.168,150.076,moderate,4.1,1.9,2020-01-05,310,A,72,6.0NRT,303.9,91.0,D,New South Wales
2363,846,9628,9628,-36.624,149.64,low,1.6,1.2,2019-12-30,1445,A,100,6.0NRT,299.3,47.2,N,New South Wales
2364,4198,1229,1229,-32.541,122.032,high,2.4,1.5,2019-12-29,620,A,84,6.0NRT,312.8,117.4,D,Western Australia
2365,845,30620,30620,-36.898,146.857,very low,1.5,1.2,2020-01-04,1325,T,99,6.0NRT,282.4,58.4,N,Victoria
2366,1155,13201,13201,-37.065,147.089,very low,1.1,1.1,2019-12-31,1530,A,41,6.0NRT,281.0,9.5,N,Victoria
2367,1294,28619,28619,-35.855,148.677,moderate,1.0,1.0,2020-01-04,400,A,100,6.0NRT,308.1,121.0,D,New South Wales
2368,2463,21060,21060,-36.502,148.067,very low,1.0,1.0,2020-01-02,1515,A,47,6.0NRT,288.5,10.1,N,Victoria
2369,1262,16524,16524,-25.381,149.238,low,1.2,1.1,2020-01-01,1300,T,81,6.0NRT,297.3,11.1,N,Queensland
2370,4039,24540,24540,-37.264,147.988,low,4.5,2.0,2020-01-03,1425,A,61,6.0NRT,292.2,81.1,N,Victoria
2371,280,11866,11866,-29.06,128.285,high,4.8,2.0,2019-12-31,430,A,73,6.0NRT,313.1,163.5,D,Western Australia
2372,2070,16772,16772,-32.339,123.471,low,1.0,1.0,2020-01-01,1435,T,65,6.0NRT,296.8,11.7,N,Western Australia
2373,2146,2683,2683,-32.675,150.124,low,2.1,1.4,2019-12-29,1540,A,100,6.0NRT,298.2,79.8,N,New South Wales
2374,2066,28297,28297,-35.999,148.384,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,327.6,0.0,D,New South Wales
2375,3439,21897,21897,-35.926,148.332,low,2.2,1.4,2020-01-03,40,T,27,6.0NRT,296.2,40.7,D,New South Wales
2376,1020,32019,32019,-37.098,149.863,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,282.0,0.0,N,New South Wales
2377,2138,16834,16834,-32.514,121.905,low,1.0,1.0,2020-01-01,1435,T,100,6.0NRT,299.3,25.2,N,Western Australia
2378,1984,34722,20246,-24.455,129.09,moderate,4.3,1.9,2020-01-02,555,A,87,6.0NRT,303.7,278.2,D,Northern Territory
2379,3262,1142,1142,-34.342,118.143,high,1.3,1.1,2019-12-29,620,A,42,6.0NRT,312.8,23.2,D,Western Australia
2380,2108,1987,1987,-19.617,144.463,low,2.6,1.6,2019-12-29,1230,T,38,6.0NRT,291.4,26.9,N,Queensland
2381,4445,31760,31760,-34.738,150.294,low,1.0,1.0,2020-01-04,1505,A,76,6.0NRT,292.2,20.5,N,New South Wales
2382,1328,9074,9074,-35.39,147.892,moderate,2.2,1.4,2019-12-30,1445,A,100,6.0NRT,305.3,327.7,N,New South Wales
2383,4574,19238,19238,-33.171,123.787,high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,316.6,161.9,D,Western Australia
2384,2101,12710,12710,-24.61,146.725,low,1.0,1.0,2019-12-31,1525,A,43,6.0NRT,295.7,6.8,N,Queensland
2385,3305,10716,10716,-34.85,150.257,very high,1.1,1.0,2019-12-31,10,T,100,6.0NRT,321.2,268.3,D,New South Wales
2386,1561,28854,28854,-35.799,148.035,high,1.0,1.0,2020-01-04,400,A,90,6.0NRT,316.7,68.3,D,New South Wales
2387,2241,27957,27957,-35.995,149.72,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,333.6,314.5,D,New South Wales
2388,2298,18549,18549,-37.062,147.099,moderate,1.0,1.0,2020-01-02,415,A,76,6.0NRT,300.1,17.6,D,Victoria
2389,3245,28236,28236,-36.037,148.312,moderate,1.0,1.0,2020-01-04,400,A,72,6.0NRT,302.8,46.7,D,New South Wales
2390,4521,33733,33733,-34.328,150.273,low,4.0,1.9,2020-01-05,305,A,57,6.0NRT,291.8,108.3,D,New South Wales
2391,4041,4211,4211,-32.995,150.196,high,1.1,1.0,2019-12-30,345,A,83,6.0NRT,314.0,28.4,D,New South Wales
2392,3130,15511,15511,-37.613,147.762,very low,1.0,1.0,2020-01-01,1255,T,60,6.0NRT,287.5,22.9,N,Victoria
2393,4233,17050,17050,-35.402,148.046,low,3.3,1.7,2020-01-01,1435,A,100,6.0NRT,294.4,268.5,N,New South Wales
2394,631,12401,12401,-31.612,152.083,low,1.8,1.3,2019-12-31,1215,T,92,6.0NRT,297.0,25.7,N,New South Wales
2395,765,33170,33170,-37.369,149.055,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,296.3,173.9,N,Victoria
2396,155,23683,23683,-36.459,147.802,low,1.3,1.1,2020-01-03,1245,T,45,6.0NRT,293.4,10.7,N,Victoria
2397,3727,27731,27731,-36.404,148.045,moderate,1.0,1.0,2020-01-04,400,A,92,6.0NRT,307.7,46.7,D,Victoria
2398,2968,12683,12683,-32.674,121.068,very low,4.0,1.9,2019-12-31,1530,T,21,6.0NRT,289.7,35.2,N,Western Australia
2399,2621,9945,9945,-37.416,148.547,moderate,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,305.8,0.0,N,Victoria
2400,1432,15957,15957,-36.286,147.942,low,1.0,1.0,2020-01-01,1255,T,100,6.0NRT,293.2,24.9,N,Victoria
2401,832,24559,24559,-35.414,148.037,low,3.4,1.7,2020-01-03,1600,A,73,6.0NRT,295.2,44.0,N,New South Wales
2402,449,1420,1420,-30.824,123.465,very high,3.3,1.7,2019-12-29,620,A,100,6.0NRT,323.9,1145.0,D,Western Australia
2403,4101,27049,27049,-36.957,146.846,very high,1.1,1.0,2020-01-04,400,A,100,6.0NRT,400.1,1084.1,D,Victoria
2404,4854,10863,10863,-35.241,150.364,moderate,1.1,1.0,2019-12-31,10,T,55,6.0NRT,308.6,7.9,D,New South Wales
2405,2658,22226,22226,-35.955,148.349,low,3.5,1.8,2020-01-03,320,A,80,6.0NRT,295.9,155.5,D,New South Wales
2406,4138,27897,27897,-36.313,147.781,moderate,1.0,1.0,2020-01-04,400,A,35,6.0NRT,302.0,8.7,D,Victoria
2407,3043,19916,19916,-31.061,123.743,high,1.4,1.2,2020-01-02,555,A,69,6.0NRT,310.3,22.3,D,Western Australia
2408,4147,21823,21823,-18.545,142.609,moderate,1.1,1.1,2020-01-03,40,T,89,6.0NRT,309.3,32.2,D,Queensland
2409,4930,4666,4666,-34.468,118.157,moderate,3.0,1.7,2019-12-30,525,A,100,6.0NRT,300.4,663.4,D,Western Australia
2410,2064,7757,7757,-35.564,148.048,very low,1.1,1.1,2019-12-30,1310,T,89,6.0NRT,279.5,30.5,N,New South Wales
2411,837,3843,3843,-36.515,149.532,very high,1.3,1.1,2019-12-30,345,A,100,6.0NRT,321.6,523.1,D,New South Wales
2412,4279,5086,5086,-27.816,128.659,very high,1.1,1.1,2019-12-30,525,A,83,6.0NRT,322.5,21.3,D,Western Australia
2413,2926,32743,32743,-37.267,149.232,low,1.0,1.0,2020-01-04,1505,A,82,6.0NRT,290.8,32.0,N,Victoria
2414,249,28739,28739,-35.886,148.14,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,324.4,94.6,D,New South Wales
2415,2162,32390,32390,-37.188,149.541,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,295.3,0.0,N,New South Wales
2416,3522,22022,22022,-37.263,147.987,low,2.2,1.4,2020-01-03,40,T,83,6.0NRT,298.1,79.0,D,Victoria
2417,1271,24646,24646,-36.992,147.301,low,3.1,1.7,2020-01-03,1600,A,28,6.0NRT,290.5,54.4,N,Victoria
2418,4715,19532,19532,-32.484,123.483,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,329.5,525.2,D,Western Australia
2419,4803,34094,34094,-36.015,149.919,very low,1.5,1.2,2020-01-05,1230,T,35,6.0NRT,280.8,19.4,N,New South Wales
2420,1518,9402,9402,-36.297,149.634,high,1.6,1.3,2019-12-30,1445,A,100,6.0NRT,312.7,215.8,N,New South Wales
2421,2130,19428,19428,-32.92,123.636,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,324.2,331.2,D,Western Australia
2422,3334,10738,10738,-34.877,150.312,high,1.1,1.0,2019-12-31,10,T,100,6.0NRT,317.2,165.2,D,New South Wales
2423,1777,29152,29152,-35.414,148.032,very high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,400.1,0.0,D,New South Wales
2424,1747,5592,5592,-37.586,148.247,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,303.0,0.0,N,Victoria
2425,325,33085,33085,-37.335,149.027,very low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,289.7,59.3,N,Victoria
2426,57,8543,8543,-27.921,128.432,low,3.2,1.7,2019-12-30,1450,T,60,6.0NRT,293.2,31.0,N,Western Australia
2427,2815,14964,14964,-25.096,128.902,high,1.0,1.0,2020-01-01,515,A,92,6.0NRT,315.8,32.8,D,Western Australia
2428,4897,9434,9434,-36.348,149.711,very high,1.6,1.2,2019-12-30,1445,A,100,6.0NRT,337.1,1183.3,N,New South Wales
2429,4845,13801,13801,-35.719,136.785,moderate,1.0,1.0,2020-01-01,55,T,93,6.0NRT,306.6,75.5,D,South Australia
2430,984,1243,1243,-32.711,121.156,very high,2.1,1.4,2019-12-29,620,A,100,6.0NRT,327.1,318.6,D,Western Australia
2431,2962,544,544,-30.654,123.453,high,1.1,1.0,2019-12-29,200,T,51,6.0NRT,317.2,10.8,D,Western Australia
2432,1581,2828,2828,-37.5,147.633,low,1.7,1.3,2019-12-29,1540,A,71,6.0NRT,296.3,20.9,N,Victoria
2433,278,15643,15643,-37.356,148.244,very low,1.0,1.0,2020-01-01,1255,T,90,6.0NRT,287.5,22.5,N,Victoria
2434,4205,22369,22369,-25.417,149.21,high,2.3,1.5,2020-01-03,320,A,95,6.0NRT,311.3,178.3,D,Queensland
2435,1884,32938,32938,-37.364,149.484,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,297.2,154.3,N,Victoria
2436,3724,31551,31551,-34.288,150.128,low,1.0,1.0,2020-01-04,1505,A,35,6.0NRT,292.8,11.7,N,New South Wales
2437,1675,4245,4245,-32.696,150.867,high,1.0,1.0,2019-12-30,345,A,95,6.0NRT,313.2,55.4,D,New South Wales
2438,482,19978,19978,-30.986,123.763,low,1.4,1.2,2020-01-02,555,A,83,6.0NRT,299.6,46.4,D,Western Australia
2439,182,12062,12062,-32.541,122.003,moderate,1.5,1.2,2019-12-31,605,A,77,6.0NRT,308.3,58.0,D,Western Australia
2440,1943,4380,4380,-31.625,152.112,moderate,1.0,1.0,2019-12-30,345,A,50,6.0NRT,309.6,13.7,D,New South Wales
2441,4217,15657,15657,-37.418,147.51,very low,1.0,1.0,2020-01-01,1255,T,44,6.0NRT,284.9,7.1,N,Victoria
2442,2277,22239,22239,-35.831,148.685,moderate,3.3,1.7,2020-01-03,320,A,68,6.0NRT,301.7,87.6,D,New South Wales
2443,2301,12925,12925,-35.611,149.868,very low,1.4,1.2,2019-12-31,1530,A,23,6.0NRT,284.4,17.4,N,New South Wales
2444,1885,18201,18201,-16.678,145.168,moderate,1.5,1.2,2020-01-02,420,A,69,6.0NRT,309.5,37.9,D,Queensland
2445,3025,19190,19190,-26.52,150.678,high,2.3,1.5,2020-01-02,415,A,100,6.0NRT,310.2,335.6,D,Queensland
2446,2570,19543,19543,-32.471,123.493,high,1.3,1.1,2020-01-02,555,A,89,6.0NRT,314.3,37.3,D,Western Australia
2447,4828,32706,32706,-37.35,149.879,low,1.0,1.0,2020-01-04,1505,A,100,6.0NRT,299.2,0.0,N,New South Wales
2448,1596,9668,9668,-37.274,148.676,very low,1.8,1.3,2019-12-30,1445,A,0,6.0NRT,288.0,36.7,N,Victoria
2449,775,14104,14104,-30.547,150.967,high,1.3,1.1,2020-01-01,335,A,69,6.0NRT,310.7,21.9,D,New South Wales
2450,3901,33947,33947,-32.52,150.199,very low,1.3,1.1,2020-01-05,1235,T,100,6.0NRT,280.9,28.5,N,New South Wales
2451,113,20386,20386,-38.045,141.862,low,1.2,1.1,2020-01-02,1340,T,100,6.0NRT,291.8,53.3,N,Victoria
2452,208,25401,25401,-36.567,147.916,moderate,1.7,1.3,2020-01-03,2345,T,23,6.0NRT,301.2,30.9,D,Victoria
2453,3091,19336,19336,-32.968,123.662,very high,1.3,1.1,2020-01-02,555,A,100,6.0NRT,329.8,168.3,D,Western Australia
2454,2659,3228,3228,-37.615,147.989,moderate,2.9,1.6,2019-12-29,2330,T,57,6.0NRT,303.0,50.6,D,Victoria
2455,1149,26568,26568,-37.21,147.012,moderate,1.1,1.0,2020-01-04,400,A,55,6.0NRT,309.9,28.7,D,Victoria
2456,1327,23596,23596,-36.461,149.685,low,1.1,1.0,2020-01-03,1245,T,15,6.0NRT,293.1,6.0,N,New South Wales
2457,1645,33556,33556,-19.634,144.578,high,1.2,1.1,2020-01-05,25,T,22,6.0NRT,312.6,12.0,D,Queensland
2458,4033,16425,16425,-32.567,150.596,low,1.2,1.1,2020-01-01,1255,T,8,6.0NRT,290.1,5.0,N,New South Wales
2459,4757,12436,12436,-31.427,151.809,low,1.9,1.3,2019-12-31,1215,T,46,6.0NRT,294.5,12.1,N,New South Wales
2460,4482,19074,19074,-34.313,150.259,moderate,1.5,1.2,2020-01-02,415,A,25,6.0NRT,304.4,24.1,D,New South Wales
2461,850,26687,26687,-37.16,147.027,high,1.1,1.0,2020-01-04,400,A,100,6.0NRT,317.2,142.3,D,Victoria
2462,4461,4093,4093,-34.283,150.235,moderate,1.1,1.1,2019-12-30,345,A,36,6.0NRT,308.0,12.3,D,New South Wales
2463,2100,2202,2202,-30.875,123.633,high,2.0,1.4,2019-12-29,1405,T,100,6.0NRT,310.4,632.5,N,Western Australia
2464,295,28689,28689,-35.816,148.766,moderate,1.0,1.0,2020-01-04,400,A,100,6.0NRT,306.0,80.9,D,New South Wales
2465,728,16193,16193,-35.759,148.175,very low,1.0,1.0,2020-01-01,1255,T,27,6.0NRT,285.5,4.7,N,New South Wales
2466,3863,7034,7034,-36.289,149.699,moderate,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,306.6,344.3,N,New South Wales
2467,2042,9806,9806,-37.354,148.638,low,1.8,1.3,2019-12-30,1445,A,100,6.0NRT,294.0,159.7,N,Victoria
2468,1696,15109,15109,-37.635,148.952,very low,1.0,1.0,2020-01-01,1255,T,100,6.0NRT,288.6,31.0,N,Victoria
2469,1154,21745,21745,-35.876,136.69,high,1.2,1.1,2020-01-03,45,T,100,6.0NRT,317.2,365.9,D,South Australia
2470,476,25279,25279,-36.24,150.011,moderate,1.3,1.1,2020-01-03,2345,T,42,6.0NRT,301.4,17.7,D,New South Wales
2471,1461,27342,27342,-36.471,149.558,high,1.0,1.0,2020-01-04,400,A,100,6.0NRT,315.9,149.5,D,New South Wales
2472,2959,18388,18388,-37.689,148.328,moderate,1.1,1.0,2020-01-02,415,A,100,6.0NRT,300.8,89.6,D,Victoria
2473,229,23952,23952,-35.651,148.248,low,1.2,1.1,2020-01-03,1245,T,16,6.0NRT,291.8,14.8,N,New South Wales
2474,1942,14754,14754,-31.868,121.533,high,2.7,1.6,2020-01-01,510,A,100,6.0NRT,311.4,318.7,D,Western Australia
2475,2426,24374,24374,-26.516,150.655,low,1.0,1.0,2020-01-03,1245,T,100,6.0NRT,299.4,37.2,N,Queensland
2476,2425,1602,1602,-34.933,150.491,low,1.6,1.2,2019-12-29,1225,T,100,6.0NRT,291.9,101.7,N,New South Wales
2477,1311,33714,33714,-25.394,149.16,high,3.9,1.8,2020-01-05,310,A,72,6.0NRT,313.5,117.2,D,Queensland
2478,632,23389,23389,-37.106,147.909,low,1.3,1.1,2020-01-03,1245,T,63,6.0NRT,293.1,10.3,N,Victoria
2479,326,15763,15763,-36.554,149.914,very low,1.0,1.0,2020-01-01,1255,T,100,6.0NRT,289.1,26.6,N,New South Wales
2480,4340,34115,34115,-35.567,148.448,very low,1.8,1.3,2020-01-05,1230,T,91,6.0NRT,282.6,81.2,N,New South Wales
2481,2790,13567,13567,-41.655,148.014,very low,1.4,1.2,2019-12-31,1530,A,90,6.0NRT,284.4,25.6,N,Tasmania
2482,2602,28910,28910,-35.661,148.24,moderate,1.0,1.0,2020-01-04,400,A,100,6.0NRT,304.4,118.1,D,New South Wales
2483,2887,23638,23638,-36.567,147.932,low,1.3,1.1,2020-01-03,1245,T,91,6.0NRT,293.0,20.3,N,Victoria
2484,206,718,718,-37.608,149.393,moderate,2.6,1.6,2019-12-29,440,A,99,6.0NRT,301.8,311.2,D,Victoria
2485,1209,34441,8553,-24.346,129.178,low,4.3,1.9,2019-12-30,1450,T,83,6.0NRT,290.9,80.3,N,Northern Territory
2486,608,2934,2934,-37.765,149.344,high,2.2,1.4,2019-12-29,1540,A,100,6.0NRT,319.2,1748.5,N,Victoria
2487,2498,25636,25636,-37.378,149.131,moderate,1.4,1.2,2020-01-03,2345,T,64,6.0NRT,302.4,24.1,D,Victoria
2488,548,7072,7072,-36.271,149.62,high,1.3,1.1,2019-12-30,1310,T,100,6.0NRT,317.0,228.8,N,New South Wales
2489,4125,20524,20524,-31.665,132.93,moderate,1.3,1.1,2020-01-02,1340,T,100,6.0NRT,303.0,30.2,N,South Australia
2490,1839,22608,22608,-35.875,136.805,very high,1.1,1.0,2020-01-03,500,A,100,6.0NRT,400.1,552.5,D,South Australia
2491,99,25643,25643,-37.451,149.52,moderate,1.3,1.1,2020-01-03,2345,T,83,6.0NRT,307.3,32.2,D,Victoria
2492,4959,13149,13149,-36.513,149.588,very low,1.4,1.2,2019-12-31,1530,A,5,6.0NRT,286.0,11.0,N,New South Wales
2493,2831,30685,30685,-36.498,147.701,very low,1.8,1.3,2020-01-04,1325,T,20,6.0NRT,281.6,19.4,N,Victoria
2494,3494,24778,24778,-27.712,151.533,high,1.5,1.2,2020-01-03,2345,T,72,6.0NRT,316.8,13.2,D,Queensland
2495,761,34070,34070,-18.863,143.795,low,2.2,1.4,2020-01-05,1235,T,90,6.0NRT,296.1,32.1,N,Queensland
2496,1875,21117,21117,-36.955,148.273,very low,1.0,1.0,2020-01-02,1515,A,70,6.0NRT,284.9,9.8,N,Victoria
2497,2000,12389,12389,-31.808,151.875,low,1.9,1.3,2019-12-31,1215,T,88,6.0NRT,297.8,24.1,N,New South Wales
2498,1214,14493,14493,-32.635,150.801,moderate,1.4,1.2,2020-01-01,330,A,67,6.0NRT,306.6,57.3,N,New South Wales
2499,4675,15783,15783,-36.958,146.814,low,1.1,1.0,2020-01-01,1255,T,100,6.0NRT,291.7,41.1,N,Victoria
2500,3914,22318,22318,-32.728,150.095,moderate,2.5,1.5,2020-01-03,320,A,79,6.0NRT,303.8,98.4,D,New South Wales
2501,4700,20415,20415,-36.916,146.777,low,2.3,1.5,2020-01-02,1340,T,100,6.0NRT,295.4,610.1,N,Victoria
2502,2819,13586,13586,-28.455,128.507,low,1.9,1.3,2019-12-31,1705,A,30,6.0NRT,291.7,13.4,N,Western Australia
2503,3749,27489,27489,-36.529,148.206,moderate,1.0,1.0,2020-01-04,400,A,69,6.0NRT,302.1,19.4,D,New South Wales
2504,2226,27316,27316,-36.888,146.661,high,1.1,1.0,2020-01-04,400,A,100,6.0NRT,316.1,123.3,D,Victoria
2505,4611,19506,19506,-32.781,124.142,high,1.3,1.1,2020-01-02,555,A,86,6.0NRT,312.4,41.3,D,Western Australia
2506,3090,8271,8271,-32.566,150.212,low,1.6,1.2,2019-12-30,1310,T,84,6.0NRT,296.4,16.4,N,New South Wales
2507,3272,22612,22612,-35.884,136.746,very high,1.1,1.0,2020-01-03,500,A,100,6.0NRT,326.5,0.0,D,South Australia
2508,481,31425,31425,-32.658,150.144,low,1.1,1.0,2020-01-04,1505,A,92,6.0NRT,299.1,11.7,N,New South Wales
2509,4284,4058,4058,-34.929,150.507,high,1.1,1.1,2019-12-30,345,A,100,6.0NRT,311.8,211.4,D,New South Wales
2510,3211,10935,10935,-35.615,150.062,moderate,1.1,1.0,2019-12-31,10,T,63,6.0NRT,306.6,11.1,D,New South Wales
2511,2029,11539,11539,-36.086,147.808,moderate,1.5,1.2,2019-12-31,425,A,86,6.0NRT,307.4,54.2,D,Victoria
2512,1376,5348,5348,-37.702,148.158,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,309.5,0.0,N,Victoria
2513,96,24086,24086,-34.305,150.261,low,1.0,1.0,2020-01-03,1245,T,75,6.0NRT,293.6,7.8,N,New South Wales
2514,221,15508,15508,-37.573,148.065,very low,1.0,1.0,2020-01-01,1255,T,12,6.0NRT,284.5,5.4,N,Victoria
2515,2595,4675,4675,-31.473,134.552,moderate,2.1,1.4,2019-12-30,525,A,85,6.0NRT,307.0,77.5,D,South Australia
2516,4419,6109,6109,-37.456,148.087,moderate,1.1,1.0,2019-12-30,1310,T,100,6.0NRT,305.1,81.2,N,Victoria
2517,1582,12853,12853,-32.587,150.41,low,1.4,1.2,2019-12-31,1530,A,27,6.0NRT,293.7,18.0,N,New South Wales
2518,2624,2626,2626,-31.389,151.746,low,2.7,1.6,2019-12-29,1540,A,10,6.0NRT,291.0,41.2,N,New South Wales
2519,3843,23926,23926,-35.791,148.265,low,1.2,1.1,2020-01-03,1245,T,53,6.0NRT,291.7,13.1,N,New South Wales
2520,3200,1979,1979,-24.005,151.649,very low,1.1,1.0,2019-12-29,1230,T,41,6.0NRT,269.6,10.3,N,Queensland
